zip,city,county,SPCS83_Code
75001,Addison,Dallas,4202
75002,Allen,Collin,4202
75006,Carrollton,Dallas,4202
75007,Carrollton,Denton,4202
75009,Celina,Collin,4202
75010,Carrollton,Denton,4202
75011,Carrollton,Dallas,4202
75013,Allen,Collin,4202
75014,Irving,Dallas,4202
75015,Irving,Dallas,4202
75016,Irving,Dallas,4202
75017,Irving,Dallas,4202
75019,Coppell,Dallas,4202
75020,Denison,Grayson,4202
75021,Denison,Grayson,4202
75022,Flower Mound,Denton,4202
75023,Plano,Collin,4202
75024,Plano,Collin,4202
75025,Plano,Collin,4202
75026,Plano,Collin,4202
75027,Flower Mound,Denton,4202
75028,Flower Mound,Denton,4202
75029,Lewisville,Denton,4202
75030,Rowlett,Dallas,4202
75032,Rockwall,Rockwall,4202
75033,Frisco,Denton,4202
75034,Frisco,Collin,4202
75035,Frisco,Collin,4202
75036,Frisco,Denton,4202
75037,Irving,Dallas,4202
75038,Irving,Dallas,4202
75039,Irving,Dallas,4202
75040,Garland,Dallas,4202
75041,Garland,Dallas,4202
75042,Garland,Dallas,4202
75043,Garland,Dallas,4202
75044,Garland,Dallas,4202
75045,Garland,Dallas,4202
75046,Garland,Dallas,4202
75047,Garland,Dallas,4202
75048,Sachse,Dallas,4202
75049,Garland,Dallas,4202
75050,Grand Prairie,Dallas,4202
75051,Grand Prairie,Dallas,4202
75052,Grand Prairie,Dallas,4202
75053,Grand Prairie,Dallas,4202
75054,Grand Prairie,Tarrant,4202
75056,The Colony,Denton,4202
75057,Lewisville,Denton,4202
75058,Gunter,Grayson,4202
75059,Irving,Dallas,4202
75060,Irving,Dallas,4202
75061,Irving,Dallas,4202
75062,Irving,Dallas,4202
75063,Irving,Dallas,4202
75064,Irving,Dallas,4202
75065,Lake Dallas,Denton,4202
75067,Lewisville,Denton,4202
75068,Little Elm,Denton,4202
75069,Mckinney,Collin,4202
75070,Mckinney,Collin,4202
75071,Mckinney,Collin,4202
75072,Mckinney,Collin,4202
75074,Plano,Collin,4202
75075,Plano,Collin,4202
75076,Pottsboro,Grayson,4202
75077,Lewisville,Denton,4202
75078,Prosper,Collin,4202
75080,Richardson,Dallas,4202
75081,Richardson,Dallas,4202
75082,Richardson,Collin,4202
75083,Richardson,Dallas,4202
75085,Richardson,Dallas,4202
75086,Plano,Collin,4202
75087,Rockwall,Rockwall,4202
75088,Rowlett,Dallas,4202
75089,Rowlett,Dallas,4202
75090,Sherman,Grayson,4202
75091,Sherman,Grayson,4202
75092,Sherman,Grayson,4202
75093,Plano,Collin,4202
75094,Plano,Collin,4202
75097,Weston,Collin,4202
75098,Wylie,Collin,4202
75099,Coppell,Dallas,4202
75101,Bardwell,Ellis,4202
75102,Barry,Navarro,4202
75103,Canton,Van Zandt,4202
75104,Cedar Hill,Dallas,4202
75105,Chatfield,Navarro,4202
75106,Cedar Hill,Dallas,4202
75109,Corsicana,Navarro,4202
75110,Corsicana,Navarro,4202
75114,Crandall,Kaufman,4202
75115,Desoto,Dallas,4202
75116,Duncanville,Dallas,4202
75117,Edgewood,Van Zandt,4202
75118,Elmo,Kaufman,4202
75119,Ennis,Ellis,4202
75120,Ennis,Ellis,4202
75121,Copeville,Collin,4202
75123,Desoto,Dallas,4202
75124,Eustace,Henderson,4202
75125,Ferris,Ellis,4202
75126,Forney,Kaufman,4202
75127,Fruitvale,Van Zandt,4202
75132,Fate,Rockwall,4202
75134,Lancaster,Dallas,4202
75135,Caddo Mills,Hunt,4202
75137,Duncanville,Dallas,4202
75138,Duncanville,Dallas,4202
75140,Grand Saline,Van Zandt,4202
75141,Hutchins,Dallas,4202
75142,Kaufman,Kaufman,4202
75143,Kemp,Henderson,4202
75144,Kerens,Navarro,4202
75146,Lancaster,Dallas,4202
75147,Mabank,Kaufman,4202
75148,Malakoff,Henderson,4202
75149,Mesquite,Dallas,4202
75150,Mesquite,Dallas,4202
75151,Corsicana,Navarro,4202
75152,Palmer,Ellis,4202
75153,Powell,Navarro,4202
75154,Red Oak,Ellis,4202
75155,Rice,Navarro,4202
75156,Mabank,Henderson,4202
75157,Rosser,Kaufman,4202
75158,Scurry,Kaufman,4202
75159,Seagoville,Dallas,4202
75160,Terrell,Kaufman,4202
75161,Terrell,Kaufman,4202
75163,Trinidad,Henderson,4202
75164,Josephine,Collin,4202
75165,Waxahachie,Ellis,4202
75166,Lavon,Collin,4202
75167,Waxahachie,Ellis,4202
75168,Waxahachie,Ellis,4202
75169,Wills Point,Van Zandt,4202
75172,Wilmer,Dallas,4202
75173,Nevada,Collin,4202
75180,Balch Springs,Dallas,4202
75181,Mesquite,Dallas,4202
75182,Sunnyvale,Dallas,4202
75185,Mesquite,Dallas,4202
75187,Mesquite,Dallas,4202
75189,Royse City,Rockwall,4202
75201,Dallas,Dallas,4202
75202,Dallas,Dallas,4202
75203,Dallas,Dallas,4202
75204,Dallas,Dallas,4202
75205,Dallas,Dallas,4202
75206,Dallas,Dallas,4202
75207,Dallas,Dallas,4202
75208,Dallas,Dallas,4202
75209,Dallas,Dallas,4202
75210,Dallas,Dallas,4202
75211,Dallas,Dallas,4202
75212,Dallas,Dallas,4202
75214,Dallas,Dallas,4202
75215,Dallas,Dallas,4202
75216,Dallas,Dallas,4202
75217,Dallas,Dallas,4202
75218,Dallas,Dallas,4202
75219,Dallas,Dallas,4202
75220,Dallas,Dallas,4202
75221,Dallas,Dallas,4202
75222,Dallas,Dallas,4202
75223,Dallas,Dallas,4202
75224,Dallas,Dallas,4202
75225,Dallas,Dallas,4202
75226,Dallas,Dallas,4202
75227,Dallas,Dallas,4202
75228,Dallas,Dallas,4202
75229,Dallas,Dallas,4202
75230,Dallas,Dallas,4202
75231,Dallas,Dallas,4202
75232,Dallas,Dallas,4202
75233,Dallas,Dallas,4202
75234,Dallas,Dallas,4202
75235,Dallas,Dallas,4202
75236,Dallas,Dallas,4202
75237,Dallas,Dallas,4202
75238,Dallas,Dallas,4202
75240,Dallas,Dallas,4202
75241,Dallas,Dallas,4202
75242,Dallas,Dallas,4202
75243,Dallas,Dallas,4202
75244,Dallas,Dallas,4202
75245,Dallas,Dallas,4202
75246,Dallas,Dallas,4202
75247,Dallas,Dallas,4202
75248,Dallas,Dallas,4202
75249,Dallas,Dallas,4202
75250,Dallas,Dallas,4202
75251,Dallas,Dallas,4202
75252,Dallas,Collin,4202
75253,Dallas,Dallas,4202
75254,Dallas,Dallas,4202
75258,Dallas,Dallas,4202
75260,Dallas,Dallas,4202
75261,Dallas,Tarrant,4202
75262,Dallas,Dallas,4202
75263,Dallas,Dallas,4202
75264,Dallas,Dallas,4202
75265,Dallas,Dallas,4202
75266,Dallas,Dallas,4202
75267,Dallas,Dallas,4202
75270,Dallas,Dallas,4202
75275,Dallas,Dallas,4202
75277,Dallas,Dallas,4202
75283,Dallas,Dallas,4202
75284,Dallas,Dallas,4202
75285,Dallas,Dallas,4202
75286,Dallas,Dallas,4202
75287,Dallas,Denton,4202
75301,Dallas,Dallas,4202
75303,Dallas,Dallas,4202
75310,Dallas,Dallas,4202
75312,Dallas,Dallas,4202
75313,Dallas,Dallas,4202
75315,Dallas,Dallas,4202
75320,Dallas,Dallas,4202
75323,Dallas,Dallas,4202
75326,Dallas,Dallas,4202
75334,Dallas,Dallas,4202
75336,Dallas,Dallas,4202
75339,Dallas,Dallas,4202
75340,Dallas,Dallas,4202
75342,Dallas,Dallas,4202
75343,Dallas,Dallas,4202
75344,Dallas,Dallas,4202
75353,Dallas,Dallas,4202
75354,Dallas,Dallas,4202
75355,Dallas,Dallas,4202
75356,Dallas,Dallas,4202
75357,Dallas,Dallas,4202
75358,Dallas,Dallas,4202
75359,Dallas,Dallas,4202
75360,Dallas,Dallas,4202
75363,Dallas,Dallas,4202
75364,Dallas,Dallas,4202
75367,Dallas,Dallas,4202
75368,Dallas,Dallas,4202
75370,Dallas,Dallas,4202
75371,Dallas,Dallas,4202
75372,Dallas,Dallas,4202
75373,Dallas,Dallas,4202
75374,Dallas,Dallas,4202
75376,Dallas,Dallas,4202
75378,Dallas,Dallas,4202
75379,Dallas,Dallas,4202
75380,Dallas,Dallas,4202
75381,Dallas,Dallas,4202
75382,Dallas,Dallas,4202
75386,Dallas,Dallas,4202
75387,Dallas,Dallas,4202
75388,Dallas,Dallas,4202
75389,Dallas,Dallas,4202
75390,Dallas,Dallas,4202
75391,Dallas,Dallas,4202
75392,Dallas,Dallas,4202
75393,Dallas,Dallas,4202
75394,Dallas,Dallas,4202
75395,Dallas,Dallas,4202
75396,Dallas,Dallas,4202
75397,Dallas,Dallas,4202
75398,Dallas,Dallas,4202
75401,Greenville,Hunt,4202
75402,Greenville,Hunt,4202
75403,Greenville,Hunt,4202
75404,Greenville,Hunt,4202
75407,Princeton,Collin,4202
75409,Anna,Collin,4202
75410,Alba,Wood,4202
75411,Arthur City,Lamar,4202
75412,Bagwell,Red River,4202
75413,Bailey,Fannin,4202
75414,Bells,Grayson,4202
75415,Ben Franklin,Delta,4202
75416,Blossom,Lamar,4202
75417,Bogata,Red River,4202
75418,Bonham,Fannin,4202
75420,Brashear,Hopkins,4202
75421,Brookston,Lamar,4202
75422,Campbell,Hunt,4202
75423,Celeste,Hunt,4202
75424,Blue Ridge,Collin,4202
75425,Chicota,Lamar,4202
75426,Clarksville,Red River,4202
75428,Commerce,Hunt,4202
75429,Commerce,Hunt,4202
75431,Como,Hopkins,4202
75432,Cooper,Delta,4202
75433,Cumby,Hopkins,4202
75434,Cunningham,Lamar,4202
75435,Deport,Lamar,4202
75436,Detroit,Red River,4202
75437,Dike,Hopkins,4202
75438,Dodd City,Fannin,4202
75439,Ector,Fannin,4202
75440,Emory,Rains,4202
75441,Enloe,Delta,4202
75442,Farmersville,Collin,4202
75443,Gober,Fannin,4202
75444,Golden,Wood,4202
75446,Honey Grove,Fannin,4202
75447,Ivanhoe,Fannin,4202
75448,Klondike,Delta,4202
75449,Ladonia,Fannin,4202
75450,Lake Creek,Delta,4202
75451,Leesburg,Camp,4202
75452,Leonard,Fannin,4202
75453,Lone Oak,Hunt,4202
75454,Melissa,Collin,4202
75455,Mount Pleasant,Titus,4202
75456,Mount Pleasant,Titus,4202
75457,Mount Vernon,Franklin,4202
75458,Merit,Hunt,4202
75459,Howe,Grayson,4202
75460,Paris,Lamar,4202
75461,Paris,Lamar,4202
75462,Paris,Lamar,4202
75468,Pattonville,Lamar,4202
75469,Pecan Gap,Delta,4202
75470,Petty,Lamar,4202
75471,Pickton,Hopkins,4202
75472,Point,Rains,4202
75473,Powderly,Lamar,4202
75474,Quinlan,Hunt,4202
75475,Randolph,Fannin,4202
75476,Ravenna,Fannin,4202
75477,Roxton,Lamar,4202
75478,Saltillo,Hopkins,4202
75479,Savoy,Fannin,4202
75480,Scroggins,Franklin,4202
75481,Sulphur Bluff,Hopkins,4202
75482,Sulphur Springs,Hopkins,4202
75483,Sulphur Springs,Hopkins,4202
75485,Westminster,Collin,4202
75486,Sumner,Lamar,4202
75487,Talco,Titus,4202
75488,Telephone,Fannin,4202
75489,Tom Bean,Grayson,4202
75490,Trenton,Fannin,4202
75491,Whitewright,Grayson,4202
75492,Windom,Fannin,4202
75493,Winfield,Titus,4202
75494,Winnsboro,Wood,4202
75495,Van Alstyne,Grayson,4202
75496,Wolfe City,Hunt,4202
75497,Yantis,Wood,4202
75501,Texarkana,Bowie,4202
75503,Texarkana,Bowie,4202
75504,Texarkana,Bowie,4202
75505,Texarkana,Bowie,4202
75507,Texarkana,Bowie,4202
75550,Annona,Red River,4202
75551,Atlanta,Cass,4202
75554,Avery,Red River,4202
75555,Bivins,Cass,4202
75556,Bloomburg,Cass,4202
75558,Cookville,Titus,4202
75559,De Kalb,Bowie,4202
75560,Douglassville,Cass,4202
75561,Hooks,Bowie,4202
75562,Kildare,Cass,4202
75563,Linden,Cass,4202
75564,Lodi,Cass,4202
75565,Mc Leod,Cass,4202
75566,Marietta,Cass,4202
75567,Maud,Bowie,4202
75568,Naples,Morris,4202
75569,Nash,Bowie,4202
75570,New Boston,Bowie,4202
75571,Omaha,Morris,4202
75572,Queen City,Cass,4202
75573,Redwater,Bowie,4202
75574,Simms,Bowie,4202
75599,Texarkana,Bowie,4202
75601,Longview,Gregg,4202
75602,Longview,Gregg,4202
75603,Longview,Gregg,4202
75604,Longview,Gregg,4202
75605,Longview,Gregg,4202
75606,Longview,Gregg,4202
75607,Longview,Gregg,4202
75608,Longview,Gregg,4202
75615,Longview,Gregg,4202
75630,Avinger,Marion,4202
75631,Beckville,Panola,4202
75633,Carthage,Panola,4202
75636,Cason,Morris,4202
75637,Clayton,Panola,4202
75638,Daingerfield,Morris,4202
75639,De Berry,Panola,4202
75640,Diana,Upshur,4202
75641,Easton,Gregg,4202
75642,Elysian Fields,Harrison,4202
75643,Gary,Panola,4202
75644,Gilmer,Upshur,4202
75645,Gilmer,Upshur,4202
75647,Gladewater,Gregg,4202
75650,Hallsville,Harrison,4202
75651,Harleton,Harrison,4202
75652,Henderson,Rusk,4202
75653,Henderson,Rusk,4202
75654,Henderson,Rusk,4202
75656,Hughes Springs,Cass,4202
75657,Jefferson,Marion,4202
75658,Joinerville,Rusk,4202
75659,Jonesville,Harrison,4202
75660,Judson,Gregg,4202
75661,Karnack,Harrison,4202
75662,Kilgore,Gregg,4202
75663,Kilgore,Gregg,4202
75666,Laird Hill,Rusk,4202
75667,Laneville,Rusk,4202
75668,Lone Star,Morris,4202
75669,Long Branch,Panola,4202
75670,Marshall,Harrison,4202
75671,Marshall,Harrison,4202
75672,Marshall,Harrison,4202
75680,Minden,Rusk,4202
75681,Mount Enterprise,Rusk,4202
75682,New London,Rusk,4202
75683,Ore City,Upshur,4202
75684,Overton,Rusk,4202
75685,Panola,Panola,4202
75686,Pittsburg,Camp,4202
75687,Price,Rusk,4202
75688,Scottsville,Harrison,4202
75689,Selman City,Rusk,4202
75691,Tatum,Rusk,4202
75692,Waskom,Harrison,4202
75693,White Oak,Gregg,4202
75694,Woodlawn,Harrison,4202
75701,Tyler,Smith,4202
75702,Tyler,Smith,4202
75703,Tyler,Smith,4202
75704,Tyler,Smith,4202
75705,Tyler,Smith,4202
75706,Tyler,Smith,4202
75707,Tyler,Smith,4202
75708,Tyler,Smith,4202
75709,Tyler,Smith,4202
75710,Tyler,Smith,4202
75711,Tyler,Smith,4202
75712,Tyler,Smith,4202
75713,Tyler,Smith,4202
75750,Arp,Smith,4202
75751,Athens,Henderson,4202
75752,Athens,Henderson,4202
75754,Ben Wheeler,Van Zandt,4202
75755,Big Sandy,Upshur,4202
75756,Brownsboro,Henderson,4202
75757,Bullard,Smith,4202
75758,Chandler,Henderson,4202
75759,Cuney,Cherokee,4203
75760,Cushing,Nacogdoches,4203
75762,Flint,Smith,4202
75763,Frankston,Anderson,4203
75764,Gallatin,Cherokee,4203
75765,Hawkins,Wood,4202
75766,Jacksonville,Cherokee,4203
75770,Larue,Henderson,4202
75771,Lindale,Smith,4202
75772,Maydelle,Cherokee,4203
75773,Mineola,Wood,4202
75778,Murchison,Henderson,4202
75779,Neches,Anderson,4203
75780,New Summerfield,Cherokee,4203
75782,Poynor,Henderson,4202
75783,Quitman,Wood,4202
75784,Reklaw,Rusk,4202
75785,Rusk,Cherokee,4203
75788,Sacul,Nacogdoches,4203
75789,Troup,Smith,4202
75790,Van,Van Zandt,4202
75791,Whitehouse,Smith,4202
75792,Winona,Smith,4202
75797,Big Sandy,Upshur,4202
75798,Tyler,Smith,4202
75799,Tyler,Smith,4202
75801,Palestine,Anderson,4203
75802,Palestine,Anderson,4203
75803,Palestine,Anderson,4203
75831,Buffalo,Leon,4203
75832,Cayuga,Anderson,4203
75833,Centerville,Leon,4203
75834,Centralia,Trinity,4203
75835,Crockett,Houston,4203
75838,Donie,Freestone,4203
75839,Elkhart,Anderson,4203
75840,Fairfield,Freestone,4203
75844,Grapeland,Houston,4203
75845,Groveton,Trinity,4203
75846,Jewett,Leon,4203
75847,Kennard,Houston,4203
75848,Kirvin,Freestone,4203
75849,Latexo,Houston,4203
75850,Leona,Leon,4203
75851,Lovelady,Houston,4203
75852,Midway,Madison,4203
75853,Montalba,Anderson,4203
75855,Oakwood,Leon,4203
75856,Pennington,Trinity,4203
75858,Ratcliff,Houston,4203
75859,Streetman,Freestone,4203
75860,Teague,Freestone,4203
75861,Tennessee Colony,Anderson,4203
75862,Trinity,Trinity,4203
75865,Woodlake,Trinity,4203
75880,Tennessee Colony,Anderson,4203
75882,Palestine,Anderson,4203
75884,Tennessee Colony,Anderson,4203
75886,Tennessee Colony,Anderson,4203
75901,Lufkin,Angelina,4203
75902,Lufkin,Angelina,4203
75903,Lufkin,Angelina,4203
75904,Lufkin,Angelina,4203
75915,Lufkin,Angelina,4203
75925,Alto,Cherokee,4203
75926,Apple Springs,Trinity,4203
75928,Bon Wier,Newton,4203
75929,Broaddus,San Augustine,4203
75930,Bronson,Sabine,4203
75931,Brookeland,Jasper,4203
75932,Burkeville,Newton,4203
75933,Call,Newton,4203
75934,Camden,Polk,4203
75935,Center,Shelby,4203
75936,Chester,Tyler,4203
75937,Chireno,Nacogdoches,4203
75938,Colmesneil,Tyler,4203
75939,Corrigan,Polk,4203
75941,Diboll,Angelina,4203
75942,Doucette,Tyler,4203
75943,Douglass,Nacogdoches,4203
75944,Etoile,Nacogdoches,4203
75946,Garrison,Nacogdoches,4203
75948,Hemphill,Sabine,4203
75949,Huntington,Angelina,4203
75951,Jasper,Jasper,4203
75954,Joaquin,Shelby,4203
75956,Kirbyville,Jasper,4203
75958,Martinsville,Nacogdoches,4203
75959,Milam,Sabine,4203
75960,Moscow,Polk,4203
75961,Nacogdoches,Nacogdoches,4203
75962,Nacogdoches,Nacogdoches,4203
75963,Nacogdoches,Nacogdoches,4203
75964,Nacogdoches,Nacogdoches,4203
75965,Nacogdoches,Nacogdoches,4203
75966,Newton,Newton,4203
75968,Pineland,Sabine,4203
75969,Pollok,Angelina,4203
75972,San Augustine,San Augustine,4203
75973,Shelbyville,Shelby,4203
75974,Tenaha,Shelby,4203
75975,Timpson,Shelby,4203
75976,Wells,Cherokee,4203
75977,Wiergate,Newton,4203
75978,Woden,Nacogdoches,4203
75979,Woodville,Tyler,4203
75980,Zavalla,Angelina,4203
75990,Woodville,Tyler,4203
76001,Arlington,Tarrant,4202
76002,Arlington,Tarrant,4202
76003,Arlington,Tarrant,4202
76004,Arlington,Tarrant,4202
76005,Arlington,Tarrant,4202
76006,Arlington,Tarrant,4202
76007,Arlington,Tarrant,4202
76008,Aledo,Parker,4202
76009,Alvarado,Johnson,4202
76010,Arlington,Tarrant,4202
76011,Arlington,Tarrant,4202
76012,Arlington,Tarrant,4202
76013,Arlington,Tarrant,4202
76014,Arlington,Tarrant,4202
76015,Arlington,Tarrant,4202
76016,Arlington,Tarrant,4202
76017,Arlington,Tarrant,4202
76018,Arlington,Tarrant,4202
76019,Arlington,Tarrant,4202
76020,Azle,Tarrant,4202
76021,Bedford,Tarrant,4202
76022,Bedford,Tarrant,4202
76023,Boyd,Wise,4202
76028,Burleson,Johnson,4202
76031,Cleburne,Johnson,4202
76033,Cleburne,Johnson,4202
76034,Colleyville,Tarrant,4202
76035,Cresson,Parker,4202
76036,Crowley,Tarrant,4202
76039,Euless,Tarrant,4202
76040,Euless,Tarrant,4202
76041,Forreston,Ellis,4202
76043,Glen Rose,Somervell,4202
76044,Godley,Johnson,4202
76048,Granbury,Hood,4202
76049,Granbury,Hood,4202
76050,Grandview,Johnson,4202
76051,Grapevine,Tarrant,4202
76052,Haslet,Tarrant,4202
76053,Hurst,Tarrant,4202
76054,Hurst,Tarrant,4202
76055,Itasca,Hill,4202
76058,Joshua,Johnson,4202
76059,Keene,Johnson,4202
76060,Kennedale,Tarrant,4202
76061,Lillian,Johnson,4202
76063,Mansfield,Tarrant,4202
76064,Maypearl,Ellis,4202
76065,Midlothian,Ellis,4202
76066,Millsap,Parker,4202
76067,Mineral Wells,Palo Pinto,4202
76068,Mineral Wells,Parker,4202
76070,Nemo,Somervell,4202
76071,Newark,Wise,4202
76073,Paradise,Wise,4202
76077,Rainbow,Somervell,4202
76078,Rhome,Wise,4202
76082,Springtown,Parker,4202
76084,Venus,Johnson,4202
76085,Weatherford,Parker,4202
76086,Weatherford,Parker,4202
76087,Weatherford,Parker,4202
76088,Weatherford,Parker,4202
76092,Southlake,Tarrant,4202
76093,Rio Vista,Johnson,4202
76094,Arlington,Tarrant,4202
76095,Bedford,Tarrant,4202
76096,Arlington,Tarrant,4202
76097,Burleson,Johnson,4202
76098,Azle,Tarrant,4202
76099,Grapevine,Tarrant,4202
76101,Fort Worth,Tarrant,4202
76102,Fort Worth,Tarrant,4202
76103,Fort Worth,Tarrant,4202
76104,Fort Worth,Tarrant,4202
76105,Fort Worth,Tarrant,4202
76106,Fort Worth,Tarrant,4202
76107,Fort Worth,Tarrant,4202
76108,Fort Worth,Tarrant,4202
76109,Fort Worth,Tarrant,4202
76110,Fort Worth,Tarrant,4202
76111,Fort Worth,Tarrant,4202
76112,Fort Worth,Tarrant,4202
76113,Fort Worth,Tarrant,4202
76114,Fort Worth,Tarrant,4202
76115,Fort Worth,Tarrant,4202
76116,Fort Worth,Tarrant,4202
76117,Haltom City,Tarrant,4202
76118,Fort Worth,Tarrant,4202
76119,Fort Worth,Tarrant,4202
76120,Fort Worth,Tarrant,4202
76121,Fort Worth,Tarrant,4202
76122,Fort Worth,Tarrant,4202
76123,Fort Worth,Tarrant,4202
76124,Fort Worth,Tarrant,4202
76126,Fort Worth,Tarrant,4202
76127,Naval Air Station Jrb,Tarrant,4202
76129,Fort Worth,Tarrant,4202
76130,Fort Worth,Tarrant,4202
76131,Fort Worth,Tarrant,4202
76132,Fort Worth,Tarrant,4202
76133,Fort Worth,Tarrant,4202
76134,Fort Worth,Tarrant,4202
76135,Fort Worth,Tarrant,4202
76136,Fort Worth,Tarrant,4202
76137,Fort Worth,Tarrant,4202
76140,Fort Worth,Tarrant,4202
76147,Fort Worth,Tarrant,4202
76148,Fort Worth,Tarrant,4202
76150,Fort Worth,Tarrant,4202
76155,Fort Worth,Tarrant,4202
76161,Fort Worth,Tarrant,4202
76162,Fort Worth,Tarrant,4202
76163,Fort Worth,Tarrant,4202
76164,Fort Worth,Tarrant,4202
76166,Fort Worth,Tarrant,4202
76177,Fort Worth,Tarrant,4202
76179,Fort Worth,Tarrant,4202
76180,North Richland Hills,Tarrant,4202
76181,Fort Worth,Tarrant,4202
76182,North Richland Hills,Tarrant,4202
76185,Fort Worth,Tarrant,4202
76190,Fort Worth,Tarrant,4202
76191,Fort Worth,Tarrant,4202
76192,Fort Worth,Tarrant,4202
76193,Fort Worth,Tarrant,4202
76195,Fort Worth,Tarrant,4202
76196,Fort Worth,Tarrant,4202
76197,Fort Worth,Tarrant,4202
76198,Fort Worth,Tarrant,4202
76199,Fort Worth,Tarrant,4202
76201,Denton,Denton,4202
76202,Denton,Denton,4202
76203,Denton,Denton,4202
76204,Denton,Denton,4202
76205,Denton,Denton,4202
76206,Denton,Denton,4202
76207,Denton,Denton,4202
76208,Denton,Denton,4202
76209,Denton,Denton,4202
76210,Denton,Denton,4202
76225,Alvord,Wise,4202
76226,Argyle,Denton,4202
76227,Aubrey,Denton,4202
76228,Bellevue,Clay,4202
76230,Bowie,Montague,4202
76233,Collinsville,Grayson,4202
76234,Decatur,Wise,4202
76238,Era,Cooke,4202
76239,Forestburg,Montague,4202
76240,Gainesville,Cooke,4202
76241,Gainesville,Cooke,4202
76244,Keller,Tarrant,4202
76245,Gordonville,Grayson,4202
76246,Greenwood,Wise,4202
76247,Justin,Denton,4202
76248,Keller,Tarrant,4202
76249,Krum,Denton,4202
76250,Lindsay,Cooke,4202
76251,Montague,Montague,4202
76252,Muenster,Cooke,4202
76253,Myra,Cooke,4202
76255,Nocona,Montague,4202
76258,Pilot Point,Denton,4202
76259,Ponder,Denton,4202
76261,Ringgold,Montague,4202
76262,Roanoke,Denton,4202
76263,Rosston,Cooke,4202
76264,Sadler,Grayson,4202
76265,Saint Jo,Montague,4202
76266,Sanger,Denton,4202
76267,Slidell,Wise,4202
76268,Southmayd,Grayson,4202
76270,Sunset,Montague,4202
76271,Tioga,Grayson,4202
76272,Valley View,Cooke,4202
76273,Whitesboro,Grayson,4202
76299,Roanoke,Denton,4202
76301,Wichita Falls,Wichita,4202
76302,Wichita Falls,Wichita,4202
76305,Wichita Falls,Wichita,4202
76306,Wichita Falls,Wichita,4202
76307,Wichita Falls,Wichita,4202
76308,Wichita Falls,Wichita,4202
76309,Wichita Falls,Wichita,4202
76310,Wichita Falls,Wichita,4202
76311,Sheppard AFB,Wichita,4202
76351,Archer City,Archer,4202
76352,Bluegrove,Clay,4202
76354,Burkburnett,Wichita,4202
76357,Byers,Clay,4202
76360,Electra,Wichita,4202
76363,Goree,Knox,4202
76364,Harrold,Wilbarger,4202
76365,Henrietta,Clay,4202
76366,Holliday,Archer,4202
76367,Iowa Park,Wichita,4202
76369,Kamay,Wichita,4202
76370,Megargel,Archer,4202
76371,Munday,Knox,4202
76372,Newcastle,Young,4202
76373,Oklaunion,Wilbarger,4202
76374,Olney,Young,4202
76377,Petrolia,Clay,4202
76379,Scotland,Archer,4202
76380,Seymour,Baylor,4202
76384,Vernon,Wilbarger,4202
76385,Vernon,Wilbarger,4202
76388,Weinert,Haskell,4202
76389,Windthorst,Archer,4202
76401,Stephenville,Erath,4202
76402,Stephenville,Erath,4202
76424,Breckenridge,Stephens,4202
76426,Bridgeport,Wise,4202
76427,Bryson,Jack,4202
76429,Caddo,Stephens,4202
76430,Albany,Shackelford,4202
76431,Chico,Wise,4202
76432,Blanket,Brown,4203
76433,Bluff Dale,Erath,4202
76435,Carbon,Eastland,4202
76436,Carlton,Hamilton,4203
76437,Cisco,Eastland,4202
76439,Dennis,Parker,4202
76442,Comanche,Comanche,4203
76443,Cross Plains,Callahan,4202
76444,De Leon,Comanche,4203
76445,Desdemona,Eastland,4202
76446,Dublin,Erath,4202
76448,Eastland,Eastland,4202
76449,Graford,Palo Pinto,4202
76450,Graham,Young,4202
76452,Energy,Comanche,4203
76453,Gordon,Palo Pinto,4202
76454,Gorman,Eastland,4202
76455,Gustine,Comanche,4203
76457,Hico,Hamilton,4203
76458,Jacksboro,Jack,4202
76459,Jermyn,Jack,4202
76460,Loving,Young,4202
76461,Lingleville,Erath,4202
76462,Lipan,Hood,4202
76463,Mingus,Palo Pinto,4202
76464,Moran,Shackelford,4202
76465,Morgan Mill,Erath,4202
76466,Olden,Eastland,4202
76467,Paluxy,Hood,4202
76468,Proctor,Comanche,4203
76469,Putnam,Callahan,4202
76470,Ranger,Eastland,4202
76471,Rising Star,Eastland,4202
76472,Santo,Palo Pinto,4202
76474,Sidney,Comanche,4203
76475,Strawn,Palo Pinto,4202
76476,Tolar,Hood,4202
76481,South Bend,Young,4202
76483,Throckmorton,Throckmorton,4202
76484,Palo Pinto,Palo Pinto,4202
76485,Peaster,Parker,4202
76486,Perrin,Jack,4202
76487,Poolville,Parker,4202
76490,Whitt,Parker,4202
76491,Woodson,Throckmorton,4202
76501,Temple,Bell,4203
76502,Temple,Bell,4203
76503,Temple,Bell,4203
76504,Temple,Bell,4203
76505,Temple,Bell,4203
76508,Temple,Bell,4203
76511,Bartlett,Williamson,4203
